geneID	logFC	AveExpr	t	P.Value	adj.P.Val	B
GSCOC_T00024267001	-2.815432e+00	2.0652188809	-7.907104924	2.636130e-05	1.551917e-04	2.9790519348
GSCOC_T00020779001	-2.814296e+00	3.8953071714	-11.383732233	1.358276e-06	1.895089e-05	5.8430127896
GSCOC_T00032185001	-2.813580e+00	5.2690852314	-8.633919215	1.310852e-05	9.192709e-05	3.2266625895
GSCOC_T00027871001	2.813309e+00	7.8745405739	18.412576802	2.241460e-08	1.668207e-06	10.0201414242
GSCOC_T00023900001	2.813120e+00	-0.1318286474	6.508952246	1.175236e-04	4.961399e-04	1.6531922380
GSCOC_T00018409001	-2.812715e+00	1.2059772875	-5.580012544	3.607669e-04	1.216985e-03	0.3785940939
GSCOC_T00027998001	-2.811066e+00	5.1694865857	-16.521446619	5.720483e-08	2.810263e-06	9.0543862333
GSCOC_T00026796001	-2.810500e+00	4.3235239032	-7.065389893	6.317828e-05	3.033468e-04	1.6647788185
GSCOC_T00035887001	-2.810159e+00	6.7841519661	-13.758468819	2.744964e-07	7.048555e-06	7.3291774464
GSCOC_T00025719001	2.809533e+00	3.0283092429	15.682561564	8.958185e-08	3.611909e-06	8.6961316717
GSCOC_T00001400001	-2.808839e+00	4.0111364672	-12.272547636	7.227466e-07	1.256260e-05	6.4954555622
GSCOC_T00030241001	-2.807871e+00	2.3541602728	-4.598500425	1.341734e-03	3.554347e-03	-1.2035895901
GSCOC_T00007537001	2.807185e+00	2.7174564032	2.580848266	2.998259e-02	4.986324e-02	-4.4527699064
GSCOC_T00030068001	-2.806957e+00	3.3590952635	-6.241324882	1.605150e-04	6.339104e-04	0.8397760053
GSCOC_T00023395001	2.806394e+00	5.4613413220	9.693774106	5.131951e-06	4.735703e-05	4.2638155318
GSCOC_T00036930001	-2.803340e+00	3.1295630844	-4.592163055	1.353772e-03	3.580650e-03	-1.3854697966
GSCOC_T00019650001	-2.802097e+00	5.6507078521	-7.209635447	5.409989e-05	2.683861e-04	1.6524407225
GSCOC_T00020316001	-2.800847e+00	7.8984394801	-10.647830217	2.369014e-06	2.757154e-05	5.0536765944
GSCOC_T00039487001	2.797728e+00	1.6671608873	10.636721378	2.389598e-06	2.774192e-05	5.4533179840
GSCOC_T00035572001	2.797599e+00	2.2256983626	8.959655374	9.731694e-06	7.376341e-05	4.0112598746
GSCOC_T00022071001	-2.796330e+00	8.2752126328	-5.152299778	6.287162e-04	1.904409e-03	-0.9473696534
GSCOC_T00027658001	-2.795879e+00	5.2983219257	-13.936167510	2.460745e-07	6.538566e-06	7.5008020548
GSCOC_T00021133001	-2.794326e+00	4.2768267539	-16.208469334	6.745189e-08	3.078709e-06	8.9452939925
GSCOC_T00018067001	-2.793585e+00	-0.4808986463	-4.688557280	1.182535e-03	3.201676e-03	-0.6205576033
GSCOC_T00031124001	-2.793231e+00	4.8415902141	-8.061448144	2.263324e-05	1.378074e-04	2.6892581659
GSCOC_T00019778001	-2.792998e+00	6.2739994275	-10.968953858	1.850998e-06	2.301794e-05	5.2773252759
GSCOC_T00025056001	2.790803e+00	5.9174095791	11.797973706	1.006926e-06	1.546918e-05	5.9838931420
GSCOC_T00034531001	2.790430e+00	4.3727650068	9.768835096	4.818047e-06	4.540298e-05	4.4588031998
GSCOC_T00024732001	-2.790083e+00	4.6184014489	-8.757927193	1.169078e-05	8.419886e-05	3.4354202125
GSCOC_T00041679001	2.789319e+00	0.3438487580	7.112635442	6.003316e-05	2.913269e-04	2.2975154211
GSCOC_T00001510001	2.788993e+00	-0.4540095600	6.873153393	7.797002e-05	3.581556e-04	2.0548376202
